"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
1,27.4,27.4,72.6,"Aeugst am Albis (ZH)","I cittadini di Aeugst am Albis hanno respinto l'iniziativa per la resposanbilità ambientale con il 72,6 per cento di voti contrari. Aeugst am Albis ha respinto il testo, risultato che si è confermato anche a livello cantonale."
2,28.2,28.2,71.8,"Affoltern am Albis (ZH)","Il 71,8 per cento degli elettori di Affoltern am Albis ha respinto l'iniziativa per la resposanbilità ambientale. Affoltern am Albis ha respinto il testo, risultato che si è confermato anche a livello cantonale."
3,28.3,28.3,71.7,"Bonstetten (ZH)","Il 71,7 per cento degli elettori di Bonstetten ha respinto l'iniziativa per la resposanbilità ambientale. Bonstetten ha respinto il testo, risultato che si è confermato anche a livello cantonale."
4,33.1,33.1,66.9,"Hausen am Albis (ZH)","Nel comune di Hausen am Albis, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 66,9 per cento di voti contrari. Hausen am Albis ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5,28.9,28.9,71.1,"Hedingen (ZH)","Gli abitanti di Hedingen hanno respinto l'iniziativa per la resposanbilità ambientale con il 71,1 per cento di ""no"". Hedingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
6,23,23,77,"Kappel am Albis (ZH)","Il 77 per cento degli elettori di Kappel am Albis ha respinto l'iniziativa per la resposanbilità ambientale. Kappel am Albis ha respinto il testo, risultato che si è confermato anche a livello cantonale."
7,25.8,25.8,74.2,"Knonau (ZH)","Gli abitanti di Knonau hanno respinto l'iniziativa per la resposanbilità ambientale con il 74,2 per cento di ""no"". Knonau ha respinto il testo, risultato che si è confermato anche a livello cantonale."
8,31.2,31.2,68.8,"Maschwanden (ZH)","A Maschwanden gli abitanti si sono opposti al potenziamento delle strade nazionali con il 68,8 per cento di voti a sfavore. Maschwanden ha respinto il testo, risultato che si è confermato anche a livello cantonale."
9,26.6,26.6,73.4,"Mettmenstetten (ZH)","Nel comune di Mettmenstetten, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 73,4 per cento di voti contrari. Mettmenstetten ha respinto il testo, risultato che si è confermato anche a livello cantonale."
10,25.3,25.3,74.7,"Obfelden (ZH)","Nel comune di Obfelden, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 74,7 per cento di voti contrari. Obfelden ha respinto il testo, risultato che si è confermato anche a livello cantonale."
11,25.1,25.1,74.9,"Ottenbach (ZH)","Gli abitanti di Ottenbach hanno respinto l'iniziativa per la resposanbilità ambientale con il 74,9 per cento di ""no"". Ottenbach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
12,47,47,53,"Rifferswil (ZH)","Gli abitanti di Rifferswil hanno respinto l'iniziativa per la resposanbilità ambientale con il 53 per cento di ""no"". Rifferswil ha respinto il testo, risultato che si è confermato anche a livello cantonale."
13,24,24,76,"Stallikon (ZH)","Nel comune di Stallikon, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 76 per cento di voti contrari. Stallikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
14,22,22,78,"Wettswil am Albis (ZH)","I cittadini di Wettswil am Albis hanno respinto l'iniziativa per la resposanbilità ambientale con il 78 per cento di voti contrari. Wettswil am Albis ha respinto il testo, risultato che si è confermato anche a livello cantonale."
22,10.2,10.2,89.8,"Benken (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Benken ZH, dove ha riscosso il 89,8 per cento di ""no"". Il maggior numero di ""no"" nel canton Zurigo è stato ottenuto a Benken ZH."
23,17.8,17.8,82.2,"Berg am Irchel (ZH)","Il 82,2 per cento degli elettori di Berg am Irchel ha respinto l'iniziativa per la resposanbilità ambientale. Berg am Irchel ha respinto il testo, risultato che si è confermato anche a livello cantonale."
24,24.1,24.1,75.9,"Buch am Irchel (ZH)","Gli elettori di Buch am Irchel si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 75,9 per cento di voti contrari. Buch am Irchel ha respinto il testo, risultato che si è confermato anche a livello cantonale."
25,26.7,26.7,73.3,"Dachsen (ZH)","Gli elettori di Dachsen si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 73,3 per cento di voti contrari. Dachsen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
26,16.1,16.1,83.9,"Dorf (ZH)","A Dorf gli abitanti si sono opposti al potenziamento delle strade nazionali con il 83,9 per cento di voti a sfavore. Dorf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
27,29.2,29.2,70.8,"Feuerthalen (ZH)","Il 70,8 per cento degli elettori di Feuerthalen ha respinto l'iniziativa per la resposanbilità ambientale. Feuerthalen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
28,18,18,82,"Flaach (ZH)","I cittadini di Flaach hanno respinto l'iniziativa per la resposanbilità ambientale con il 82 per cento di voti contrari. Flaach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
29,33.3,33.3,66.7,"Flurlingen (ZH)","Il 66,7 per cento degli elettori di Flurlingen ha respinto l'iniziativa per la resposanbilità ambientale. Flurlingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
31,23.4,23.4,76.6,"Henggart (ZH)","Il 76,6 per cento degli elettori di Henggart ha respinto l'iniziativa per la resposanbilità ambientale. Henggart ha respinto il testo, risultato che si è confermato anche a livello cantonale."
33,24.5,24.5,75.5,"Kleinandelfingen (ZH)","Gli abitanti di Kleinandelfingen hanno respinto l'iniziativa per la resposanbilità ambientale con il 75,5 per cento di ""no"". Kleinandelfingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
34,20.2,20.2,79.8,"Laufen-Uhwiesen (ZH)","Il 79,8 per cento degli elettori di Laufen-Uhwiesen ha respinto l'iniziativa per la resposanbilità ambientale. Laufen-Uhwiesen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
35,23.2,23.2,76.8,"Marthalen (ZH)","Gli abitanti di Marthalen hanno respinto l'iniziativa per la resposanbilità ambientale con il 76,8 per cento di ""no"". Marthalen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
37,29,29,71,"Ossingen (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Ossingen, dove ha riscosso il 71 per cento di ""no"". Ossingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
38,33.6,33.6,66.4,"Rheinau (ZH)","I cittadini di Rheinau hanno respinto l'iniziativa per la resposanbilità ambientale con il 66,4 per cento di voti contrari. Rheinau ha respinto il testo, risultato che si è confermato anche a livello cantonale."
39,18.5,18.5,81.5,"Thalheim an der Thur (ZH)","I cittadini di Thalheim an der Thur hanno respinto l'iniziativa per la resposanbilità ambientale con il 81,5 per cento di voti contrari. Thalheim an der Thur ha respinto il testo, risultato che si è confermato anche a livello cantonale."
40,19.3,19.3,80.7,"Trüllikon (ZH)","Gli elettori di Trüllikon si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 80,7 per cento di voti contrari. Trüllikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
41,21.7,21.7,78.3,"Truttikon (ZH)","Nel comune di Truttikon, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 78,3 per cento di voti contrari. Truttikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
43,14.5,14.5,85.5,"Volken (ZH)","A Volken gli abitanti si sono opposti al potenziamento delle strade nazionali con il 85,5 per cento di voti a sfavore. Volken ha respinto il testo, risultato che si è confermato anche a livello cantonale."
51,23.9,23.9,76.1,"Bachenbülach (ZH)","Gli elettori di Bachenbülach si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 76,1 per cento di voti contrari. Bachenbülach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
52,24.3,24.3,75.7,"Bassersdorf (ZH)","Nel comune di Bassersdorf, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 75,7 per cento di voti contrari. Bassersdorf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
53,27,27,73,"Bülach (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Bülach, dove ha riscosso il 73 per cento di ""no"". Bülach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
54,25.2,25.2,74.8,"Dietlikon (ZH)","Gli elettori di Dietlikon si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 74,8 per cento di voti contrari. Dietlikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
55,30.4,30.4,69.6,"Eglisau (ZH)","L'iniziativa per la resposanbilità ambientale è stata respinta a Eglisau, dove ha riscosso il 69,6 per cento di ""no"". Eglisau ha respinto il testo, risultato che si è confermato anche a livello cantonale."
56,22.1,22.1,77.9,"Embrach (ZH)","I cittadini di Embrach hanno respinto l'iniziativa per la resposanbilità ambientale con il 77,9 per cento di voti contrari. Embrach ha respinto il testo, risultato che si è confermato anche a livello cantonale."
57,26.9,26.9,73.1,"Freienstein-Teufen (ZH)","Gli abitanti di Freienstein-Teufen hanno respinto l'iniziativa per la resposanbilità ambientale con il 73,1 per cento di ""no"". Freienstein-Teufen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
58,19.6,19.6,80.4,"Glattfelden (ZH)","Nel comune di Glattfelden, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 80,4 per cento di voti contrari. Glattfelden ha respinto il testo, risultato che si è confermato anche a livello cantonale."
59,16.2,16.2,83.8,"Hochfelden (ZH)","Nel comune di Hochfelden, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 83,8 per cento di voti contrari. Hochfelden ha respinto il testo, risultato che si è confermato anche a livello cantonale."
60,11,11,89,"Höri (ZH)","Nel comune di Höri, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 89 per cento di voti contrari. Höri ha respinto il testo, risultato che si è confermato anche a livello cantonale."
61,23.4,23.4,76.6,"Hüntwangen (ZH)","A Hüntwangen gli abitanti si sono opposti al potenziamento delle strade nazionali con il 76,6 per cento di voti a sfavore. Hüntwangen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
62,24.6,24.6,75.4,"Kloten (ZH)","A Kloten gli abitanti si sono opposti al potenziamento delle strade nazionali con il 75,4 per cento di voti a sfavore. Kloten ha respinto il testo, risultato che si è confermato anche a livello cantonale."
63,19.8,19.8,80.2,"Lufingen (ZH)","Nel comune di Lufingen, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 80,2 per cento di voti contrari. Lufingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
