"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
2008,50,50,50,"Châtillon (FR)","Égalité parfaite à Châtillon (FR) ! Les électeurs de la commune se partagent exactement entre 73 voix pour et 73 voix contre le crédit de 105 millions destiné à construire un centre cantonal de stockage des objets du patrimoine culturel."
2011,52.1,52.1,47.9,"Cugy (FR)","Les habitants de Cugy (FR) acceptent un crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel. Ils disent oui à 52,1 pour cent."
2016,52.5,52.5,47.5,"Fétigny (FR)","Le crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel passe la rampe à Fétigny, avec 219 voix favorables."
2022,48.9,48.9,51.1,"Gletterens (FR)","Les habitants de Gletterens rejettent un crédit de 105 millions pour construire le centre cantonal de stockage des objets du patrimoine culturel. Ils disent non à 51,1 pour cent."
2025,50.5,50.5,49.5,"Lully (FR)","Les habitants de Lully (FR) acceptent un crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel. Ils disent oui à 50,5 pour cent."
2027,60,60,40,"Ménières (FR)","Le crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel passe la rampe à Ménières, avec 108 voix favorables."
2029,52.6,52.6,47.4,"Montagny (FR)","Les habitants de Montagny (FR) acceptent un crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel. Ils disent oui à 52,6 pour cent."
2035,48.2,48.2,51.8,"Nuvilly (FR)","Le crédit de 105 miilions destiné à construire le centre cantonal de stockage des objets du patrimoine culturel est refusé à Nuvilly. Les électeurs de cette petite commune sont 44 à dire non, contre 41 qui l'acceptent."
2038,58.3,58.3,41.7,"Prévondavaux (FR)","Le crédit de 105 miilions destiné à construire le centre cantonal de stockage des objets du patrimoine culturel accepté à Prévondavaux. Les électeurs de cette petite commune sont 14 à y dire oui, contre 10 à s'y opposer."
2041,54.5,54.5,45.5,"Saint-Aubin (FR)","À Saint-Aubin (FR), les citoyens approuvent à 54,5 pour cent un crédit de 105 millions pour construire le centre cantonal de stockage des objets du patrimoine culturel."
2043,48.1,48.1,51.9,"Sévaz (FR)","Le crédit de 105 miilions destiné à construire le centre cantonal de stockage des objets du patrimoine culturel est refusé à Sévaz. Les électeurs de cette petite commune sont 42 à dire non, contre 39 qui l'acceptent."
2044,45.6,45.6,54.4,"Surpierre (FR)","Les habitants de Surpierre rejettent un crédit de 105 millions pour construire le centre cantonal de stockage des objets du patrimoine culturel. Ils disent non à 54,4 pour cent."
2045,51.9,51.9,48.1,"Vallon (FR)","À Vallon, les citoyens approuvent à 51,9 pour cent un crédit de 105 millions pour construire le centre cantonal de stockage des objets du patrimoine culturel."
2050,46.6,46.6,53.4,"Les Montets (FR)","Les habitants des Montets rejettent un crédit de 105 millions pour construire le centre cantonal de stockage des objets du patrimoine culturel. Ils disent non à 53,4 pour cent."
2051,59.3,59.3,40.7,"Delley-Portalban (FR)","Le crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel passe la rampe à Delley-Portalban, avec 175 voix favorables."
2053,50.5,50.5,49.5,"Belmont-Broye (FR)","Les habitants de Belmont-Broye acceptent un crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel. Ils disent oui à 50,5 pour cent."
2054,58.2,58.2,41.8,"Estavayer (FR)","Les habitants d'Estavayer acceptent un crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel. Ils disent oui à 58,2 pour cent."
2055,62.5,62.5,37.5,"Cheyres-Châbles (FR)","Le crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel passe la rampe à Cheyres-Châbles, avec 372 voix favorables."
2063,51.2,51.2,48.8,"Billens-Hennens (FR)","Les habitants de Billens-Hennens acceptent un crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel. Ils disent oui à 51,2 pour cent."
2067,23.8,23.8,76.2,"Le Châtelard (FR)","Le crédit de 105 miilions destiné à construire le centre cantonal de stockage des objets du patrimoine culturel est refusé au Châtelard. Les électeurs de cette petite commune sont 61 à dire non, contre 19 qui l'acceptent."
2068,53,53,47,"Châtonnaye (FR)","Le crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel passe la rampe à Châtonnaye, avec 134 voix favorables."
2079,31.1,31.1,68.9,"Grangettes (FR)","Le crédit de 105 miilions destiné à construire le centre cantonal de stockage des objets du patrimoine culturel est refusé à Grangettes. Les électeurs de cette petite commune sont 31 à dire non, contre 14 qui l'acceptent."
2086,37.9,37.9,62.1,"Massonnens (FR)","À Massonnens, les citoyens refusent un crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel avec 62,1 pour cent des voix contre."
2087,41.3,41.3,58.7,"Mézières (FR)","Les habitants de Mézières (FR) rejettent un crédit de 105 millions pour construire le centre cantonal de stockage des objets du patrimoine culturel. Ils disent non à 58,7 pour cent."
2096,58.3,58.3,41.7,"Romont (FR)","Le crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel passe la rampe à Romont (FR), avec 545 voix favorables."
2097,50.7,50.7,49.3,"Rue (FR)","Les habitants de Rue acceptent un crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel. Ils disent oui à 50,7 pour cent."
2099,43.2,43.2,56.8,"Siviriez (FR)","Le projet de crédit de 105 millions pour le centre cantonal de stockage des objets du patrimoine culturel échoue à Siviriez, où 291 électeurs s’y opposent."
2102,50.3,50.3,49.7,"Ursy (FR)","À Ursy, les citoyens approuvent à 50,3 pour cent un crédit de 105 millions pour construire le centre cantonal de stockage des objets du patrimoine culturel."
2113,40.8,40.8,59.2,"Vuisternens-devant-Romont (FR)","À Vuisternens-devant-Romont, les citoyens refusent un crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel avec 59,2 pour cent des voix contre."
2114,38.6,38.6,61.4,"Villorsonnens (FR)","À Villorsonnens, les citoyens refusent un crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel avec 61,4 pour cent des voix contre."
2115,46.8,46.8,53.2,"Torny (FR)","Le projet de crédit de 105 millions pour le centre cantonal de stockage des objets du patrimoine culturel échoue à Torny, où 218 électeurs s’y opposent."
2117,45.1,45.1,54.9,"Villaz (FR)","À Villaz, les citoyens refusent un crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel avec 54,9 pour cent des voix contre."
2121,36.6,36.6,63.4,"Haut-Intyamon (FR)","À Haut-Intyamon, les citoyens refusent un crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel avec 63,4 pour cent des voix contre."
2122,48.1,48.1,51.9,"Pont-en-Ogoz (FR)","Le projet de crédit de 105 millions pour le centre cantonal de stockage des objets du patrimoine culturel échoue à Pont-en-Ogoz, où 260 électeurs s’y opposent."
2123,44.9,44.9,55.1,"Botterens (FR)","À Botterens, les citoyens refusent un crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel avec 55,1 pour cent des voix contre."
2124,52.3,52.3,47.7,"Broc (FR)","À Broc, les citoyens approuvent à 52,3 pour cent un crédit de 105 millions pour construire le centre cantonal de stockage des objets du patrimoine culturel."
2125,52.1,52.1,47.9,"Bulle (FR)","Les habitants de Bulle acceptent un crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel. Ils disent oui à 52,1 pour cent."
2128,40.6,40.6,59.4,"Châtel-sur-Montsalvens (FR)","Les habitants de Châtel-sur-Montsalvens rejettent un crédit de 105 millions pour construire le centre cantonal de stockage des objets du patrimoine culturel. Ils disent non à 59,4 pour cent."
2129,44,44,56,"Corbières (FR)","Le projet de crédit de 105 millions pour le centre cantonal de stockage des objets du patrimoine culturel échoue à Corbières, où 145 électeurs s’y opposent."
2130,38.7,38.7,61.3,"Crésuz (FR)","Le projet de crédit de 105 millions pour le centre cantonal de stockage des objets du patrimoine culturel échoue à Crésuz, où 87 électeurs s’y opposent."
2131,54.7,54.7,45.3,"Echarlens (FR)","Le crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel passe la rampe à Echarlens, avec 110 voix favorables."
2134,45.4,45.4,54.6,"Grandvillard (FR)","Le projet de crédit de 105 millions pour le centre cantonal de stockage des objets du patrimoine culturel échoue à Grandvillard, où 124 électeurs s’y opposent."
2135,49.9,49.9,50.1,"Gruyères (FR)","Les habitants de Gruyères rejettent un crédit de 105 millions pour construire le centre cantonal de stockage des objets du patrimoine culturel. Ils disent non à 50,1 pour cent."
2137,46.5,46.5,53.5,"Hauteville (FR)","Le projet de crédit de 105 millions pour le centre cantonal de stockage des objets du patrimoine culturel échoue à Hauteville, où 77 électeurs s’y opposent."
2138,25.7,25.7,74.3,"Bellegarde (FR)","Les habitants de Bellegarde rejettent un crédit de 105 millions pour construire le centre cantonal de stockage des objets du patrimoine culturel. Ils disent non à 74,3 pour cent."
2140,56.4,56.4,43.6,"Marsens (FR)","À Marsens, les citoyens approuvent à 56,4 pour cent un crédit de 105 millions pour construire le centre cantonal de stockage des objets du patrimoine culturel."
2143,51.4,51.4,48.6,"Morlon (FR)","Les habitants de Morlon acceptent un crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel. Ils disent oui à 51,4 pour cent."
2145,54.4,54.4,45.6,"Le Pâquier (FR)","À Le Pâquier (FR), les citoyens approuvent à 54,4 pour cent un crédit de 105 millions pour construire le centre cantonal de stockage des objets du patrimoine culturel."
2147,51.8,51.8,48.2,"Pont-la-Ville (FR)","Les habitants de Pont-la-Ville acceptent un crédit de 105 millions pour la construction du centre cantonal de stockage des objets du patrimoine culturel. Ils disent oui à 51,8 pour cent."
