"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5001,32.1,32.1,67.9,"Arbedo-Castione (TI)","Gli elettori di Arbedo-Castione si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 67,9 per cento di voti contrari. Arbedo-Castione ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5002,33,33,67,"Bellinzona (TI)","L'iniziativa per la resposanbilità ambientale è stata respinta a Bellinzona, dove ha riscosso il 67 per cento di ""no"". Bellinzona ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5003,21.5,21.5,78.5,"Cadenazzo (TI)","Nel comune di Cadenazzo, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 78,5 per cento di voti contrari. Cadenazzo ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5009,15.4,15.4,84.6,"Isone (TI)","Gli abitanti di Isone hanno respinto l'iniziativa per la resposanbilità ambientale con il 84,6 per cento di ""no"". Isone ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5010,31,31,69,"Lumino (TI)","I cittadini di Lumino hanno respinto l'iniziativa per la resposanbilità ambientale con il 69 per cento di voti contrari. Lumino ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5017,23.5,23.5,76.5,"Sant'Antonino (TI)","I cittadini di Sant'Antonino hanno respinto l'iniziativa per la resposanbilità ambientale con il 76,5 per cento di voti contrari. Sant'Antonino ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5048,23.4,23.4,76.6,"Acquarossa (TI)","Gli elettori di Acquarossa si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 76,6 per cento di voti contrari. Acquarossa ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5049,19.9,19.9,80.1,"Blenio (TI)","Gli elettori di Blenio si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 80,1 per cento di voti contrari. Blenio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5050,23.9,23.9,76.1,"Serravalle (TI)","I cittadini di Serravalle hanno respinto l'iniziativa per la resposanbilità ambientale con il 76,1 per cento di voti contrari. Serravalle ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5061,12.4,12.4,87.6,"Airolo (TI)","Nel comune di Airolo, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 87,6 per cento di voti contrari. Airolo ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5063,12.2,12.2,87.8,"Bedretto (TI)","L'iniziativa per la resposanbilità ambientale è stata respinta dagli elettori di Bedretto, dove i ""no"" sono stati 43 e i voti favorevoli 6. Il maggior numero di ""no"" nel canton Ticino è stato ottenuto a Bedretto."
5064,28,28,72,"Bodio (TI)","Nel comune di Bodio, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 72 per cento di voti contrari. Bodio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5071,24.1,24.1,75.9,"Dalpe (TI)","L'iniziativa per la resposanbilità ambientale non ha passato la prova delle urne a Dalpe, dove è stata respinta con 60 voti contro i 19 a favore. Dalpe ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5072,25.4,25.4,74.6,"Faido (TI)","I cittadini di Faido hanno respinto l'iniziativa per la resposanbilità ambientale con il 74,6 per cento di voti contrari. Faido ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5073,30.7,30.7,69.3,"Giornico (TI)","L'iniziativa per la resposanbilità ambientale è stata respinta a Giornico, dove ha riscosso il 69,3 per cento di ""no"". Giornico ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5076,22.2,22.2,77.8,"Personico (TI)","L'iniziativa per la resposanbilità ambientale non ha passato la prova delle urne a Personico, dove è stata respinta con 70 voti contro i 20 a favore. Personico ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5077,32.7,32.7,67.3,"Pollegio (TI)","A Pollegio gli abitanti si sono opposti al potenziamento delle strade nazionali con il 67,3 per cento di voti a sfavore. Pollegio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5078,23.8,23.8,76.2,"Prato (Leventina) (TI)","Nel comune di Prato (Leventina), i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 76,2 per cento di voti contrari. Prato (Leventina) ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5079,20.3,20.3,79.7,"Quinto (TI)","Il 79,7 per cento degli elettori di Quinto ha respinto l'iniziativa per la resposanbilità ambientale. Quinto ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5091,26.6,26.6,73.4,"Ascona (TI)","L'iniziativa per la resposanbilità ambientale è stata respinta a Ascona, dove ha riscosso il 73,4 per cento di ""no"". Ascona ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5096,28.1,28.1,71.9,"Brione sopra Minusio (TI)","Gli abitanti di Brione sopra Minusio hanno respinto l'iniziativa per la resposanbilità ambientale con il 71,9 per cento di ""no"". Brione sopra Minusio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5097,23.5,23.5,76.5,"Brissago (TI)","Gli elettori di Brissago si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 76,5 per cento di voti contrari. Brissago ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5108,25.2,25.2,74.8,"Gordola (TI)","I cittadini di Gordola hanno respinto l'iniziativa per la resposanbilità ambientale con il 74,8 per cento di voti contrari. Gordola ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5112,21.9,21.9,78.1,"Lavertezzo (TI)","Gli abitanti di Lavertezzo hanno respinto l'iniziativa per la resposanbilità ambientale con il 78,1 per cento di ""no"". Lavertezzo ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5113,35.5,35.5,64.5,"Locarno (TI)","Gli abitanti di Locarno hanno respinto l'iniziativa per la resposanbilità ambientale con il 64,5 per cento di ""no"". Locarno ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5115,29.7,29.7,70.3,"Losone (TI)","Nel comune di Losone, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 70,3 per cento di voti contrari. Losone ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5117,42.7,42.7,57.3,"Mergoscia (TI)","L'iniziativa per la resposanbilità ambientale non ha passato la prova delle urne a Mergoscia, dove è stata respinta con 47 voti contro i 35 a favore. Mergoscia ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5118,33.8,33.8,66.2,"Minusio (TI)","L'iniziativa per la resposanbilità ambientale è stata respinta a Minusio, dove ha riscosso il 66,2 per cento di ""no"". Minusio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5120,33.3,33.3,66.7,"Muralto (TI)","A Muralto gli abitanti si sono opposti al potenziamento delle strade nazionali con il 66,7 per cento di voti a sfavore. Muralto ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5121,36.6,36.6,63.4,"Orselina (TI)","Nel comune di Orselina, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 63,4 per cento di voti contrari. Orselina ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5125,34.5,34.5,65.5,"Ronco sopra Ascona (TI)","Nel comune di Ronco sopra Ascona, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 65,5 per cento di voti contrari. Ronco sopra Ascona ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5131,31.5,31.5,68.5,"Tenero-Contra (TI)","Il 68,5 per cento degli elettori di Tenero-Contra ha respinto l'iniziativa per la resposanbilità ambientale. Tenero-Contra ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5136,41.9,41.9,58.1,"Onsernone (TI)","Gli abitanti di Onsernone hanno respinto l'iniziativa per la resposanbilità ambientale con il 58,1 per cento di ""no"". Onsernone ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5138,24.7,24.7,75.3,"Cugnasco-Gerra (TI)","Gli abitanti di Cugnasco-Gerra hanno respinto l'iniziativa per la resposanbilità ambientale con il 75,3 per cento di ""no"". Cugnasco-Gerra ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5141,28.3,28.3,71.7,"Agno (TI)","Il 71,7 per cento degli elettori di Agno ha respinto l'iniziativa per la resposanbilità ambientale. Agno ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5143,47.8,47.8,52.2,"Aranno (TI)","L'iniziativa per la resposanbilità ambientale non ha passato la prova delle urne a Aranno, dove è stata respinta con 47 voti contro i 43 a favore. Aranno ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5144,37,37,63,"Arogno (TI)","A Arogno gli abitanti si sono opposti al potenziamento delle strade nazionali con il 63 per cento di voti a sfavore. Arogno ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5146,47.8,47.8,52.2,"Astano (TI)","L'iniziativa per la resposanbilità ambientale è stata respinta a Astano, dove ha riscosso il 52,2 per cento di ""no""."
5148,26.7,26.7,73.3,"Bedano (TI)","L'iniziativa per la resposanbilità ambientale è stata respinta a Bedano, dove ha riscosso il 73,3 per cento di ""no"". Bedano ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5149,40.5,40.5,59.5,"Bedigliora (TI)","Gli abitanti di Bedigliora hanno respinto l'iniziativa per la resposanbilità ambientale con il 59,5 per cento di ""no"". Bedigliora ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5151,28.7,28.7,71.3,"Bioggio (TI)","I cittadini di Bioggio hanno respinto l'iniziativa per la resposanbilità ambientale con il 71,3 per cento di voti contrari. Bioggio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5154,25.1,25.1,74.9,"Bissone (TI)","Il 74,9 per cento degli elettori di Bissone ha respinto l'iniziativa per la resposanbilità ambientale. Bissone ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5160,29.3,29.3,70.7,"Brusino Arsizio (TI)","Gli abitanti di Brusino Arsizio hanno respinto l'iniziativa per la resposanbilità ambientale con il 70,7 per cento di ""no"". Brusino Arsizio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5161,26.3,26.3,73.7,"Cademario (TI)","Gli elettori di Cademario si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 73,7 per cento di voti contrari. Cademario ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5162,23.5,23.5,76.5,"Cadempino (TI)","L'iniziativa per la resposanbilità ambientale è stata respinta a Cadempino, dove ha riscosso il 76,5 per cento di ""no"". Cadempino ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5167,24.2,24.2,75.8,"Canobbio (TI)","Il 75,8 per cento degli elettori di Canobbio ha respinto l'iniziativa per la resposanbilità ambientale. Canobbio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5171,31.4,31.4,68.6,"Caslano (TI)","Gli elettori di Caslano si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 68,6 per cento di voti contrari. Caslano ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5176,29.4,29.4,70.6,"Comano (TI)","Gli elettori di Comano si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 70,6 per cento di voti contrari. Comano ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5180,26.5,26.5,73.5,"Cureglia (TI)","L'iniziativa per la resposanbilità ambientale è stata respinta a Cureglia, dove ha riscosso il 73,5 per cento di ""no"". Cureglia ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5181,34.7,34.7,65.3,"Curio (TI)","Il 65,3 per cento degli elettori di Curio ha respinto l'iniziativa per la resposanbilità ambientale. Curio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5186,18.9,18.9,81.1,"Grancia (TI)","L'iniziativa per la resposanbilità ambientale non ha passato la prova delle urne a Grancia, dove è stata respinta con 60 voti contro i 14 a favore. Grancia ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5187,20.6,20.6,79.4,"Gravesano (TI)","L'iniziativa per la resposanbilità ambientale è stata respinta a Gravesano, dove ha riscosso il 79,4 per cento di ""no"". Gravesano ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5189,39.9,39.9,60.1,"Lamone (TI)","L'iniziativa per la resposanbilità ambientale è stata respinta a Lamone, dove ha riscosso il 60,1 per cento di ""no"". Lamone ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5192,31.2,31.2,68.8,"Lugano (TI)","Il 68,8 per cento degli elettori di Lugano ha respinto l'iniziativa per la resposanbilità ambientale. Lugano ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5193,29.7,29.7,70.3,"Magliaso (TI)","L'iniziativa per la resposanbilità ambientale è stata respinta a Magliaso, dove ha riscosso il 70,3 per cento di ""no"". Magliaso ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5194,30.6,30.6,69.4,"Manno (TI)","Nel comune di Manno, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 69,4 per cento di voti contrari. Manno ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5196,35,35,65,"Massagno (TI)","I cittadini di Massagno hanno respinto l'iniziativa per la resposanbilità ambientale con il 65 per cento di voti contrari. Massagno ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5198,27,27,73,"Melide (TI)","Gli elettori di Melide si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 73 per cento di voti contrari. Melide ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5199,17.8,17.8,82.2,"Mezzovico-Vira (TI)","A Mezzovico-Vira gli abitanti si sono opposti al potenziamento delle strade nazionali con il 82,2 per cento di voti a sfavore. Mezzovico-Vira ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5200,42,42,58,"Miglieglia (TI)","L'iniziativa per la resposanbilità ambientale non ha passato la prova delle urne a Miglieglia, dove è stata respinta con 40 voti contro i 29 a favore. Miglieglia ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5203,25,25,75,"Morcote (TI)","L'iniziativa per la resposanbilità ambientale è stata respinta a Morcote, dove ha riscosso il 75 per cento di ""no"". Morcote ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5205,35,35,65,"Muzzano (TI)","L'iniziativa per la resposanbilità ambientale è stata respinta a Muzzano, dove ha riscosso il 65 per cento di ""no"". Muzzano ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5206,33,33,67,"Neggio (TI)","Gli abitanti di Neggio hanno respinto l'iniziativa per la resposanbilità ambientale con il 67 per cento di ""no"". Neggio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5207,31.3,31.3,68.7,"Novaggio (TI)","Gli elettori di Novaggio si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 68,7 per cento di voti contrari. Novaggio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5208,32.9,32.9,67.1,"Origlio (TI)","Nel comune di Origlio, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 67,1 per cento di voti contrari. Origlio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5210,31.8,31.8,68.2,"Paradiso (TI)","Nel comune di Paradiso, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 68,2 per cento di voti contrari. Paradiso ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5212,30.8,30.8,69.2,"Ponte Capriasca (TI)","A Ponte Capriasca gli abitanti si sono opposti al potenziamento delle strade nazionali con il 69,2 per cento di voti a sfavore. Ponte Capriasca ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5214,25,25,75,"Porza (TI)","A Porza gli abitanti si sono opposti al potenziamento delle strade nazionali con il 75 per cento di voti a sfavore. Porza ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5216,30.7,30.7,69.3,"Pura (TI)","Il 69,3 per cento degli elettori di Pura ha respinto l'iniziativa per la resposanbilità ambientale. Pura ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5221,25.4,25.4,74.6,"Savosa (TI)","I cittadini di Savosa hanno respinto l'iniziativa per la resposanbilità ambientale con il 74,6 per cento di voti contrari. Savosa ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5225,31.8,31.8,68.2,"Sorengo (TI)","Gli abitanti di Sorengo hanno respinto l'iniziativa per la resposanbilità ambientale con il 68,2 per cento di ""no"". Sorengo ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5226,38,38,62,"Capriasca (TI)","A Capriasca gli abitanti si sono opposti al potenziamento delle strade nazionali con il 62 per cento di voti a sfavore. Capriasca ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5227,24.8,24.8,75.2,"Torricella-Taverne (TI)","Gli abitanti di Torricella-Taverne hanno respinto l'iniziativa per la resposanbilità ambientale con il 75,2 per cento di ""no"". Torricella-Taverne ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5230,35.8,35.8,64.2,"Vernate (TI)","A Vernate gli abitanti si sono opposti al potenziamento delle strade nazionali con il 64,2 per cento di voti a sfavore. Vernate ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5231,31.8,31.8,68.2,"Vezia (TI)","Il 68,2 per cento degli elettori di Vezia ha respinto l'iniziativa per la resposanbilità ambientale. Vezia ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5233,24.5,24.5,75.5,"Vico Morcote (TI)","L'iniziativa per la resposanbilità ambientale non ha passato la prova delle urne a Vico Morcote, dove è stata respinta con 71 voti contro i 23 a favore. Vico Morcote ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5236,22.9,22.9,77.1,"Collina d'Oro (TI)","Nel comune di Collina d'Oro, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 77,1 per cento di voti contrari. Collina d'Oro ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5237,36.4,36.4,63.6,"Alto Malcantone (TI)","A Alto Malcantone gli abitanti si sono opposti al potenziamento delle strade nazionali con il 63,6 per cento di voti a sfavore. Alto Malcantone ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5238,23.9,23.9,76.1,"Monteceneri (TI)","Nel comune di Monteceneri, i cittadini hanno respinto l'iniziativa per la resposanbilità ambientale con il 76,1 per cento di voti contrari. Monteceneri ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5239,31.1,31.1,68.9,"Tresa (TI)","Il 68,9 per cento degli elettori di Tresa ha respinto l'iniziativa per la resposanbilità ambientale. Tresa ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5240,33,33,67,"Val Mara (TI)","Il 67 per cento degli elettori di Val Mara ha respinto l'iniziativa per la resposanbilità ambientale. Val Mara ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5242,33.4,33.4,66.6,"Balerna (TI)","Il 66,6 per cento degli elettori di Balerna ha respinto l'iniziativa per la resposanbilità ambientale. Balerna ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5249,28.8,28.8,71.2,"Castel San Pietro (TI)","Gli elettori di Castel San Pietro si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 71,2 per cento di voti contrari. Castel San Pietro ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5250,34.4,34.4,65.6,"Chiasso (TI)","Gli abitanti di Chiasso hanno respinto l'iniziativa per la resposanbilità ambientale con il 65,6 per cento di ""no"". Chiasso ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5251,32.7,32.7,67.3,"Coldrerio (TI)","Il 67,3 per cento degli elettori di Coldrerio ha respinto l'iniziativa per la resposanbilità ambientale. Coldrerio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5254,33.3,33.3,66.7,"Mendrisio (TI)","Gli abitanti di Mendrisio hanno respinto l'iniziativa per la resposanbilità ambientale con il 66,7 per cento di ""no"". Mendrisio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5257,31.3,31.3,68.7,"Morbio Inferiore (TI)","Il 68,7 per cento degli elettori di Morbio Inferiore ha respinto l'iniziativa per la resposanbilità ambientale. Morbio Inferiore ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5260,25.7,25.7,74.3,"Novazzano (TI)","Il 74,3 per cento degli elettori di Novazzano ha respinto l'iniziativa per la resposanbilità ambientale. Novazzano ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5263,29.6,29.6,70.4,"Riva San Vitale (TI)","L'iniziativa per la resposanbilità ambientale è stata respinta a Riva San Vitale, dove ha riscosso il 70,4 per cento di ""no"". Riva San Vitale ha respinto il testo, risultato che si è confermato anche a livello cantonale."
5266,35.9,35.9,64.1,"Stabio (TI)","Gli elettori di Stabio si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stata respinta con il 64,1 per cento di voti contrari. Stabio ha respinto il testo, risultato che si è confermato anche a livello cantonale."
